eid,frame_idx,p_exit,prompt_tokens,tainted
2025_04_09_1744210140_S,8,0.001484,8541,N
2025_04_09_1744210140_S,9,0.001520,8613,N
2025_04_09_1744210140_S,10,0.001099,8678,N
2025_04_09_1744210140_S,11,0.001483,8747,N
2025_04_09_1744210140_S,12,0.006476,10980,N
2025_04_09_1744210140_S,13,0.006675,8975,N
2025_04_09_1744210140_S,14,0.050352,9038,N
2025_04_09_1744210140_S,15,0.015715,9107,N
2025_04_09_1744210140_S,16,0.012205,9202,N
2025_04_09_1744210140_S,17,0.030666,9972,N
2025_04_09_1744210140_S,18,0.010306,9394,N
2025_04_09_1744210140_S,19,0.028057,9439,N
2025_04_09_1744210140_S,20,0.016436,9489,N
2025_04_09_1744210140_S,21,0.004313,9561,N
2025_04_09_1744210140_S,22,0.019400,10254,N
2025_04_09_1744216200_L,0,0.023899,5768,N
2025_04_09_1744216200_L,1,0.147119,9351,N
2025_04_09_1744216200_L,2,0.001469,8043,N
2025_04_09_1744216200_L,3,0.009464,8108,N
2025_04_09_1744216200_L,4,0.036751,8186,N
2025_04_09_1744216200_L,5,0.050034,8253,N
2025_04_09_1744216200_L,6,0.009184,9047,N
2025_04_09_1744216200_L,7,0.001983,8449,N
2025_04_09_1744216200_L,8,0.006696,8519,N
2025_04_09_1744216200_L,9,0.000811,8586,N
2025_04_09_1744216200_L,10,0.001313,8645,N
2025_04_09_1744216200_L,11,0.018641,9406,N
2025_04_09_1744216200_L,12,0.002933,8829,N
2025_04_09_1744216200_L,13,0.056266,8892,N
2025_04_09_1744216200_L,14,0.018604,8951,N
2025_04_09_1744216200_L,15,0.031108,9039,N
2025_04_09_1744216200_L,16,0.011688,10516,N
2025_04_09_1744216200_L,17,0.038815,9224,N
2025_04_09_1744216200_L,18,0.008676,9303,N
2025_04_09_1744216200_L,19,0.032523,9359,N
2025_04_09_1744216200_L,20,0.030000,9433,N
2025_04_09_1744216200_L,21,0.004120,10242,N
2025_04_09_1744216200_L,22,0.042180,9521,N
2025_04_09_1744216200_L,23,0.234651,9526,N
2025_04_09_1744216200_L,24,0.068979,9527,N
2025_04_09_1744216200_L,25,0.191717,9530,N
2025_04_09_1744216200_L,26,0.767999,10251,N
2025_04_09_1744216200_L,27,0.439035,9557,N
2025_04_09_1744216200_L,28,0.014964,9562,N
2025_04_09_1744216200_L,29,0.034026,9549,N
2025_04_09_1744216200_L,30,0.565474,9557,N
2025_04_09_1744216200_L,31,0.014905,11702,N
2025_04_09_1744216200_L,32,0.042908,9561,N
2025_04_09_1744216200_L,33,0.349145,9589,N
2025_04_09_1744216200_L,34,0.535367,9604,N
2025_04_09_1744216200_L,35,0.012251,9600,N
2025_04_09_1744216200_L,36,0.051064,10301,N
2025_04_09_1744216200_L,37,0.032263,9596,N
2025_04_09_1744216200_L,38,0.021603,9598,N
2025_04_09_1744216200_L,39,0.016821,9589,N
2025_04_09_1744216200_L,40,0.003779,9593,N
2025_04_09_1744216200_L,41,0.032619,10290,N
2025_04_09_1744216200_L,42,0.052335,9615,N
2025_04_09_1744216200_L,43,0.011771,9614,N
2025_04_09_1744217460_L,0,0.073252,5780,N
2025_04_09_1744217460_L,1,0.048721,7960,N
2025_04_09_1744217460_L,2,0.130606,8024,N
2025_04_09_1744217460_L,3,0.120444,8092,N
2025_04_09_1744217460_L,4,0.450205,8155,N
2025_04_09_1744217460_L,5,0.589492,8930,N
2025_04_09_1744217460_L,6,0.073548,8350,N
2025_04_09_1744217460_L,7,0.004106,8416,N
2025_04_09_1744217460_L,8,0.029126,8459,N
2025_04_09_1744217460_L,9,0.053966,8538,N
2025_04_09_1744217460_L,10,0.207048,10729,N
2025_04_09_1744217460_L,11,0.068504,8713,N
2025_04_09_1744217460_L,12,0.253121,8817,N
2025_04_09_1744217460_L,13,0.377305,8893,N
2025_04_09_1744217460_L,14,0.049969,8963,N
2025_04_09_1744217460_L,15,0.221970,9731,N
2025_04_09_1744217460_L,16,0.638127,9138,N
2025_04_09_1744217460_L,17,0.035773,9205,N
2025_04_09_1744217460_L,18,0.028117,9261,N
2025_04_09_1744217460_L,19,0.139086,9330,N
2025_04_09_1744217460_L,20,0.077531,10085,N
2025_04_09_1744217460_L,21,0.251507,9527,N
2025_04_09_1744217460_L,22,0.417334,9530,N
2025_04_09_1744217605_L,0,0.043301,5772,N
2025_04_09_1744217605_L,1,0.002074,7960,N
2025_04_09_1744217605_L,2,0.006515,8707,N
2025_04_09_1744217605_L,3,0.089808,8133,N
2025_04_09_1744217605_L,4,0.015563,8218,N
2025_04_09_1744217605_L,5,0.016458,8259,N
2025_04_09_1744217605_L,6,0.054330,8332,N
2025_04_09_1744217605_L,7,0.490250,10541,N
2025_04_09_1744217605_L,8,0.001728,8518,N
2025_04_09_1744217605_L,9,0.014152,8628,N
2025_04_09_1744217605_L,10,0.579042,8703,N
2025_04_09_1744217605_L,11,0.008487,8773,N
2025_04_09_1744217605_L,12,0.017261,9543,N
2025_04_09_1744217605_L,13,0.017115,8942,N
2025_04_09_1744217605_L,14,0.031299,9010,N
2025_04_09_1744217605_L,15,0.026020,9087,N
2025_04_09_1744217605_L,16,0.089505,9137,N
2025_04_09_1744217605_L,17,0.012695,9909,N
2025_04_09_1744217605_L,18,0.046353,9338,N
2025_04_09_1744217605_L,19,0.004601,9409,N
2025_04_09_1744217605_L,20,0.006714,9484,N
2025_04_09_1744219940_L,0,0.004801,5873,N
2025_04_09_1744219940_L,1,0.035002,8083,N
2025_04_09_1744219940_L,2,0.003067,8146,N
2025_04_09_1744219940_L,3,0.003251,8939,N
2025_04_09_1744219940_L,4,0.004364,8357,N
2025_04_09_1744219940_L,5,0.002427,8421,N
2025_04_09_1744219940_L,6,0.017920,8491,N
2025_04_09_1744219940_L,7,0.000518,8536,N
2025_04_09_1744219940_L,8,0.089098,9320,N
2025_04_09_1744219940_L,9,0.028291,8734,N
2025_04_09_1744219940_L,10,0.008713,8771,N
2025_04_09_1744219940_L,11,0.003432,8847,N
2025_04_09_1744219940_L,12,0.765313,8933,N
2025_04_09_1744219940_L,13,0.247990,10447,N
2025_04_09_1744219940_L,14,0.019236,9130,N
2025_04_09_1744219940_L,15,0.016050,9213,N
2025_04_09_1744219940_L,16,0.009335,9273,N
2025_04_09_1744222665_L,0,0.002666,5806,N
2025_04_09_1744222665_L,1,0.004657,7994,N
2025_04_09_1744222665_L,2,0.438626,8063,N
2025_04_09_1744222665_L,3,0.004862,8814,N
2025_04_09_1744222665_L,4,0.002491,8229,N
2025_04_09_1744222665_L,5,0.201536,8289,N
2025_04_09_1744222665_L,6,0.000743,8383,N
2025_04_09_1744222665_L,7,0.001345,8455,N
2025_04_09_1744222665_L,8,0.006147,9239,N
2025_04_09_1744222665_L,9,0.000190,8643,N
2025_04_09_1744222665_L,10,0.004607,8723,N
2025_04_09_1744222665_L,11,0.000769,8796,N
2025_04_09_1744222665_L,12,0.004211,8872,N
2025_04_09_1744222665_L,13,0.006439,10380,N
2025_04_09_1744222665_L,14,0.004738,9059,N
2025_04_09_1744222665_L,15,0.003718,9121,N
2025_04_09_1744222665_L,16,0.012093,9203,N
2025_04_09_1744222665_L,17,0.001396,9275,N
2025_04_09_1744222665_L,18,0.654413,10061,N
2025_04_09_1744222665_L,19,0.044576,9474,N
2025_04_09_1744222665_L,20,0.006766,9542,N
2025_04_09_1744222665_L,21,0.031716,9614,N
2025_04_09_1744222730_L,0,0.036531,5825,N
2025_04_09_1744222730_L,1,0.005081,8023,N
2025_04_09_1744222730_L,2,0.023559,8773,N
2025_04_09_1744222730_L,3,0.033299,8200,N
2025_04_09_1744222730_L,4,0.034251,8264,N
2025_04_09_1744222730_L,5,0.027880,8342,N
2025_04_09_1744222730_L,6,0.019070,8405,N
2025_04_09_1744222730_L,7,0.014024,9176,N
2025_04_09_1744222730_L,8,0.001504,8570,N
2025_04_09_1744222730_L,9,0.006074,8672,N
2025_04_09_1744222730_L,10,0.003651,8735,N
2025_04_09_1744222730_L,11,0.011996,8810,N
2025_04_09_1744222730_L,12,0.012874,10319,N
2025_04_09_1744222730_L,13,0.041881,8998,N
2025_04_09_1744222730_L,14,0.028209,9060,N
2025_04_09_1744222730_L,15,0.013910,9130,N
2025_04_09_1744222730_L,16,0.027653,9201,N
2025_04_09_1744222730_L,17,0.031169,9986,N
2025_04_09_1744222730_L,18,0.039754,9399,N
2025_04_09_1744222730_L,19,0.094156,9458,N
2025_04_09_1744222730_L,20,0.008733,9532,N
2025_04_09_1744223970_S,0,0.045053,5804,N
2025_04_09_1744223970_S,1,0.371074,8689,N
2025_04_09_1744223970_S,2,0.704965,8098,N
2025_04_09_1744223970_S,3,0.026855,8166,N
2025_04_09_1744223970_S,4,0.337630,8250,N
2025_04_09_1744223970_S,5,0.010373,8305,N
2025_04_09_1744223970_S,6,0.061921,9801,N
2025_04_09_1744223970_S,7,0.025317,8509,N
2025_04_09_1744223970_S,8,0.037262,8601,N
2025_04_09_1744223970_S,9,0.195012,8686,N
2025_04_09_1744223970_S,10,0.025360,8738,N
2025_04_09_1744223970_S,11,0.747803,9512,N
2025_04_09_1744223970_S,12,0.130406,8934,N
2025_04_09_1744223970_S,13,0.091699,9003,N
2025_04_09_1744223970_S,14,0.994972,9057,N
2025_04_09_1744223970_S,15,0.711917,9133,N
2025_04_09_1744223970_S,16,0.687013,9908,N
2025_04_09_1744223970_S,17,0.295038,9327,N
2025_04_09_1744223970_S,18,0.376566,9410,N
2025_04_09_1744223970_S,19,0.512015,9489,N
2025_04_09_1744223970_S,20,0.129732,9545,N
2025_04_09_1744223970_S,21,0.081076,11787,N
2025_04_09_1744223970_S,22,0.257482,9664,N
2025_04_09_1744223970_S,23,0.532450,9675,N
2025_04_09_1744223970_S,24,0.754264,9696,N
2025_04_09_1744223970_S,25,0.124284,9673,N
2025_04_09_1744223970_S,26,0.038656,10399,N
2025_04_09_1744223970_S,27,0.685988,9662,N
2025_04_09_1744223970_S,28,0.939626,9657,N
2025_04_09_1744223970_S,29,0.706146,9668,N
2025_04_09_1744223970_S,30,0.586662,9664,N
2025_04_09_1744223970_S,31,0.826743,10397,N
2025_04_09_1744223970_S,32,0.951998,9677,N
2025_04_09_1744224460_S,0,0.028086,5814,N
2025_04_09_1744224460_S,1,0.034664,8012,N
2025_04_09_1744224460_S,2,0.012352,8067,N
2025_04_09_1744224460_S,3,0.005259,8827,N
2025_04_09_1744224460_S,4,0.004909,8241,N
2025_04_09_1744224460_S,5,0.009168,8314,N
2025_04_09_1744224460_S,6,0.983382,8371,N
2025_04_09_1744224460_S,7,0.693911,8451,N
2025_04_09_1744224460_S,8,0.025257,9190,N
2025_04_09_1744224460_S,9,0.002231,8611,N
2025_04_09_1744224460_S,10,0.014611,8691,N
2025_04_09_1744224460_S,11,0.003248,8751,N
2025_04_09_1744224460_S,12,0.002755,8822,N
2025_04_09_1744224460_S,13,0.009343,11051,N
2025_04_09_1744224460_S,14,0.004744,9038,N
2025_04_09_1744224460_S,15,0.068547,9120,N
2025_04_09_1744224460_S,16,0.015923,9191,N
2025_04_09_1744224460_S,17,0.010823,9240,N
2025_04_09_1744224460_S,18,0.039101,10022,N
2025_04_09_1744224460_S,19,0.031087,9408,N
2025_04_09_1744224460_S,20,0.022968,9489,N
2025_04_09_1744224460_S,21,0.007737,9556,N
2025_04_09_1744224460_S,22,0.747350,9570,N
2025_04_09_1744224460_S,23,0.158633,10291,N
2025_04_09_1744224460_S,24,0.079036,9589,N
2025_04_09_1744224990_S,0,0.025701,5779,N
2025_04_09_1744224990_S,1,0.060543,7952,N
2025_04_09_1744224990_S,2,0.047917,8023,N
2025_04_09_1744224990_S,3,0.012836,8077,N
2025_04_09_1744224990_S,4,0.045884,10310,N
2025_04_09_1744224990_S,5,0.022660,8304,N
2025_04_09_1744224990_S,6,0.063898,8376,N
2025_04_09_1744224990_S,7,0.405933,8455,N
2025_04_09_1744224990_S,8,0.004199,8497,N
2025_04_09_1744224990_S,9,0.023483,9289,N
2025_04_09_1744224990_S,10,0.007319,8671,N
2025_04_09_1744224990_S,11,0.045694,8728,N
2025_04_09_1744224990_S,12,0.029704,8811,N
2025_04_09_1744224990_S,13,0.025920,8874,N
2025_04_09_1744224990_S,14,0.569006,9685,N
2025_04_09_1744224990_S,15,0.366984,9091,N
2025_04_09_1744225500_L,0,0.010406,5808,N
2025_04_09_1744225500_L,1,0.027426,8698,N
2025_04_09_1744225500_L,2,0.382791,8091,N
2025_04_09_1744225500_L,3,0.169435,8177,N
2025_04_09_1744225500_L,4,0.350097,8228,N
2025_04_09_1744225500_L,5,0.628517,8315,N
2025_04_09_1744225500_L,6,0.415929,9083,N
2025_04_09_1744225500_L,7,0.018457,8493,N
2025_04_09_1744225500_L,8,0.010073,8547,N
2025_04_09_1744225500_L,9,0.001464,8626,N
2025_04_09_1744225500_L,10,0.001568,8719,N
2025_04_09_1744225500_L,11,0.052703,10217,N
2025_04_09_1744225500_L,12,0.054846,8892,N
2025_04_09_1744225500_L,13,0.026110,8990,N
2025_04_09_1744225500_L,14,0.787712,9042,N
2025_04_09_1744225500_L,15,0.111057,9142,N
2025_04_09_1744225500_L,16,0.031908,9925,N
2025_04_09_1744225500_L,17,0.022292,9330,N
2025_04_09_1744225500_L,18,0.023955,9392,N
2025_04_09_1744225500_L,19,0.004914,9461,N
2025_04_09_1744225500_L,20,0.042599,9527,N
2025_04_09_1744225500_L,21,0.007881,10329,N
2025_04_09_1744225500_L,22,0.220900,9622,N
2025_04_09_1744225500_L,23,0.275063,9631,N
2025_04_09_1744225500_L,24,0.697743,9625,N
2025_04_09_1744225500_L,25,0.265198,9631,N
2025_04_09_1744225500_L,26,0.134186,11083,N
2025_04_09_1744225500_L,27,0.894539,9667,N
2025_04_09_1744225500_L,28,0.071385,9667,N
2025_04_09_1744225500_L,29,0.950352,9658,N
2025_04_09_1744225500_L,30,0.497551,9685,N
2025_04_09_1744225500_L,31,0.014870,10384,N
2025_04_09_1744225500_L,32,0.005136,9677,N
2025_04_09_1744225500_L,33,0.230653,9674,N
2025_04_09_1744225500_L,34,0.965321,9683,N
2025_04_09_1744225500_L,35,0.512061,9697,N
2025_04_09_1744225500_L,36,0.125599,10378,N
2025_04_09_1744225500_L,37,0.457821,9665,N
2025_04_09_1744225500_L,38,0.950307,9659,N
2025_04_09_1744225500_L,39,0.282185,9665,N
2025_04_09_1744226810_L,0,0.006438,5802,N
2025_04_09_1744226810_L,1,0.001143,7966,N
2025_04_09_1744226810_L,2,0.012140,8040,N
2025_04_09_1744226810_L,3,0.004732,8115,N
2025_04_09_1744226810_L,4,0.813084,9621,N
2025_04_09_1744226810_L,5,0.019864,8318,N
2025_04_09_1744226810_L,6,0.002017,8370,N
2025_04_09_1744226810_L,7,0.079135,8432,N
2025_04_09_1744226810_L,8,0.010088,8502,N
2025_04_09_1744226810_L,9,0.474490,9280,N
2025_04_09_1744226810_L,10,0.008533,8692,N
2025_04_09_1744226810_L,11,0.013200,8757,N
2025_04_09_1744226810_L,12,0.036805,8824,N
2025_04_09_1744226810_L,13,0.859117,8924,N
2025_04_09_1744226810_L,14,0.812567,9670,N
2025_04_09_1744226810_L,15,0.156574,9079,N
2025_04_09_1744226810_L,16,0.061841,9135,N
2025_04_09_1744226810_L,17,0.046072,9209,N
2025_04_09_1744226880_L,0,0.007808,5812,N
2025_04_09_1744226880_L,1,0.005411,7987,N
2025_04_09_1744226880_L,2,0.009728,8050,N
2025_04_09_1744226880_L,3,0.863973,9554,N
2025_04_09_1744226880_L,4,0.082259,8255,N
2025_04_09_1744226880_L,5,0.001103,8318,N
2025_04_09_1744226880_L,6,0.035338,8371,N
2025_04_09_1744226880_L,7,0.017020,8460,N
2025_04_09_1744226880_L,8,0.031761,9221,N
2025_04_09_1744226880_L,9,0.002130,8627,N
2025_04_09_1744226880_L,10,0.020323,8698,N
2025_04_09_1744226880_L,11,0.296337,8772,N
2025_04_09_1744226880_L,12,0.514513,8856,N
2025_04_09_1744226880_L,13,0.207552,9598,N
2025_04_09_1744226880_L,14,0.072362,9005,N
2025_04_09_1744226880_L,15,0.088201,9064,N
2025_04_09_1744226880_L,16,0.002040,9144,N
2025_04_14_1744637600_S,0,0.066434,5719,N
2025_04_14_1744637600_S,1,0.010211,7875,N
2025_04_14_1744637600_S,2,0.000951,8648,N
2025_04_14_1744637600_S,3,0.026875,8073,N
2025_04_14_1744637600_S,4,0.006904,8143,N
2025_04_14_1744637600_S,5,0.052197,8232,N
2025_04_14_1744637600_S,6,0.042315,8271,N
2025_04_14_1744637600_S,7,0.022624,9040,N
2025_04_14_1744637600_S,8,0.015170,8477,N
2025_04_14_1744637600_S,9,0.003856,8550,N
2025_04_14_1744637600_S,10,0.002635,8623,N
2025_04_14_1744637600_S,11,0.007028,8715,N
2025_04_14_1744637600_S,12,0.530090,10219,N
2025_04_14_1744637600_S,13,0.317080,8907,N
2025_04_14_1744637600_S,14,0.350304,8965,N
2025_04_14_1744637600_S,15,0.019344,9057,N
2025_04_14_1744637600_S,16,0.086112,9128,N
2025_04_14_1744637600_S,17,0.007901,9910,N
2025_04_14_1744637600_S,18,0.029298,9317,N
2025_04_14_1744637600_S,19,0.649753,9372,N
2025_04_14_1744637600_S,20,0.537732,9458,N
2025_04_14_1744637600_S,21,0.076300,9532,N
2025_04_14_1744637600_S,22,0.077357,10231,N
2025_04_14_1744637600_S,23,0.033118,9544,N
2025_04_14_1744637600_S,24,0.230062,9541,N
2025_04_14_1744637600_S,25,0.255795,9556,N
2025_04_14_1744642560_S,0,0.009222,5718,N
2025_04_14_1744642560_S,1,0.007661,7877,N
2025_04_14_1744642560_S,2,0.010148,7943,N
2025_04_14_1744642560_S,3,0.035560,8022,N
2025_04_14_1744642560_S,4,0.053990,8069,N
2025_04_14_1744642560_S,5,0.135736,10261,N
2025_04_14_1744642560_S,6,0.169349,8266,N
2025_04_14_1744642560_S,7,0.002890,8322,N
2025_04_14_1744642560_S,8,0.380342,8387,N
2025_04_14_1744642560_S,9,0.038584,8469,N
2025_04_14_1744642560_S,10,0.016339,9230,N
2025_04_14_1744642560_S,11,0.017905,8678,N
2025_04_14_1744642560_S,12,0.014135,8748,N
2025_04_14_1744642560_S,13,0.046105,8803,N
2025_04_14_1744642560_S,14,0.038329,8882,N
2025_04_14_1744642560_S,15,0.359703,9655,N
2025_04_14_1744642560_S,16,0.637171,9067,N
2025_04_14_1744642560_S,17,0.820075,9128,N
2025_04_14_1744642560_S,18,0.123534,9212,N
2025_04_14_1744642560_S,19,0.031087,9295,N
2025_04_14_1744642560_S,20,0.032441,10755,N
2025_04_14_1744642560_S,21,0.045571,9467,N
2025_04_14_1744642560_S,22,0.147847,9481,N
2025_04_14_1744642560_S,23,0.430871,9497,N
2025_04_14_1744642560_S,24,0.978845,9507,N
2025_04_14_1744642560_S,25,0.844330,10204,N
2025_04_14_1744642560_S,26,0.203415,9521,N
2025_04_14_1744642560_S,27,0.148215,9531,N
2025_04_14_1744642560_S,28,0.997199,9521,N
2025_04_14_1744642560_S,29,0.999189,9529,N
2025_04_14_1744642560_S,30,0.204239,10229,N
2025_04_14_1744642560_S,31,0.069868,9539,N
2025_04_14_1744642560_S,32,0.343100,9537,N
2025_04_14_1744642560_S,33,0.048232,9537,N
2025_04_14_1744642560_S,34,0.141733,9531,N
2025_04_14_1744642560_S,35,0.338907,10961,N
2025_04_14_1744642560_S,36,0.471417,9585,N
2025_04_14_1744642560_S,37,0.877674,9577,N
2025_04_14_1744642560_S,38,0.480091,9583,N
2025_04_14_1744642560_S,39,0.012307,9572,N
2025_04_14_1744642560_S,40,0.484998,10282,N
2025_04_14_1744642560_S,41,0.995264,9572,N
2025_04_14_1744642560_S,42,0.517287,9575,N
2025_04_14_1744642560_S,43,0.188582,9584,N
2025_04_14_1744642560_S,44,0.204528,9579,N
2025_04_14_1744642560_S,45,0.062957,10264,N
2025_04_14_1744642560_S,46,0.329305,9584,N
2025_04_14_1744642560_S,47,0.183358,9579,N
2025_04_14_1744642560_S,48,0.073760,9588,N
2025_04_14_1744642560_S,49,0.015539,9606,N
2025_04_14_1744642560_S,50,0.072696,11012,N
2025_04_14_1744642560_S,51,0.512494,9575,N
2025_04_14_1744642560_S,52,0.097631,9592,N
2025_04_14_1744642560_S,53,0.016221,9585,N
2025_04_14_1744642560_S,54,0.049611,9566,N
2025_04_14_1744642560_S,55,0.108851,10275,N
2025_04_14_1744642560_S,56,0.171369,9570,N
2025_04_14_1744642560_S,57,0.132499,9588,N
2025_04_14_1744642560_S,58,0.293134,9592,N
2025_04_14_1744642560_S,59,0.101470,9598,N
2025_04_14_1744642560_S,60,0.006994,10309,N
2025_04_14_1744643700_S,0,0.025096,5735,N
2025_04_14_1744643700_S,1,0.822352,9297,N
2025_04_14_1744643700_S,2,0.032399,7995,N
2025_04_14_1744643700_S,3,0.015256,8071,N
2025_04_14_1744643700_S,4,0.279454,8142,N
2025_04_14_1744643700_S,5,0.965122,8221,N
2025_04_14_1744643700_S,6,0.868331,8965,N
2025_04_14_1744643700_S,7,0.029361,8402,N
2025_04_14_1744643700_S,8,0.180612,8477,N
2025_04_14_1744643700_S,9,0.713494,8517,N
2025_04_14_1744643700_S,10,0.555830,8589,N
2025_04_14_1744643700_S,11,0.302936,9352,N
2025_04_14_1744643700_S,12,0.014889,8775,N
2025_04_14_1744643700_S,13,0.013469,8838,N
2025_04_14_1744643700_S,14,0.008290,8904,N
2025_04_14_1744643700_S,15,0.001041,8964,N
2025_04_14_1744643700_S,16,0.456035,10449,N
2025_04_14_1744643700_S,17,0.412555,9194,N
2025_04_14_1744643700_S,18,0.948943,9251,N
2025_04_14_1744643700_S,19,0.043940,9322,N
2025_04_14_1744643700_S,20,0.002561,9377,N
2025_04_14_1744643700_S,21,0.287071,10151,N
2025_04_14_1744643700_S,22,0.982129,9448,N
2025_04_14_1744643700_S,23,0.353149,9460,N
2025_04_14_1744643700_S,24,0.066526,9477,N
2025_04_14_1744643700_S,25,0.064440,9480,N
2025_04_14_1744643700_S,26,0.011497,10171,N
2025_04_14_1744643700_S,27,0.583423,9503,N
2025_04_14_1744643700_S,28,0.053420,9504,N
2025_04_14_1744643700_S,29,0.749710,9520,N
2025_04_14_1744643700_S,30,0.030421,9543,N
2025_04_14_1744643700_S,31,0.452420,10952,N
2025_04_14_1744643700_S,32,0.973388,9530,N
2025_04_14_1744643700_S,33,0.067680,9553,N
2025_04_14_1744643700_S,34,0.081726,9550,N
2025_04_14_1744643700_S,35,0.042376,9535,N
2025_04_14_1744643700_S,36,0.128485,10248,N
2025_04_14_1744643700_S,37,0.031957,9553,N
2025_04_14_1744643700_S,38,0.004567,9574,N
2025_04_14_1744643700_S,39,0.848796,9582,N
2025_04_14_1744643700_S,40,0.025665,9592,N
2025_04_14_1744643700_S,41,0.033009,10307,N
2025_04_14_1744643700_S,42,0.026676,9595,N
2025_04_14_1744643700_S,43,0.019044,9586,N
2025_04_14_1744643700_S,44,0.914501,9592,N
2025_04_14_1744643700_S,45,0.991324,9607,N
2025_04_14_1744643700_S,46,NaN,12471,Y
2025_04_14_1744643700_S,47,0.976389,9628,N
2025_04_14_1744645025_S,0,0.048626,5704,N
2025_04_14_1744645025_S,1,0.073019,7879,N
2025_04_14_1744645025_S,2,0.017574,7942,N
2025_04_14_1744645025_S,3,0.000998,8704,N
2025_04_14_1744645025_S,4,0.015166,8113,N
2025_04_14_1744645025_S,5,0.013259,8220,N
2025_04_14_1744645025_S,6,0.004099,8256,N
2025_04_14_1744645025_S,7,0.004795,8349,N
2025_04_14_1744645025_S,8,0.018640,9833,N
2025_04_14_1744645025_S,9,0.170111,8537,N
2025_04_14_1744645025_S,10,0.252250,8600,N
2025_04_14_1744645025_S,11,0.001923,8687,N
2025_04_14_1744645025_S,12,0.024247,8719,N
2025_04_14_1744645025_S,13,0.034415,9509,N
2025_04_14_1744645025_S,14,0.027801,8923,N
2025_04_14_1744645025_S,15,0.014418,9010,N
2025_04_14_1744645025_S,16,0.017316,9066,N
2025_04_14_1744645025_S,17,0.073089,9177,N
2025_04_14_1744645025_S,18,0.041852,9939,N
2025_04_14_1744645025_S,19,0.018259,9375,N
2025_04_14_1744645025_S,20,0.020351,9417,N
2025_04_14_1744645025_S,21,0.025404,9468,N
2025_04_14_1744645025_S,22,0.039467,9482,N
2025_04_14_1744645025_S,23,NaN,12352,Y
2025_04_14_1744645025_S,24,0.015990,9525,N
2025_04_14_1744645025_S,25,0.429653,9521,N
2025_04_14_1744645095_S,0,0.040287,5723,N
2025_04_14_1744645095_S,1,0.095644,7898,N
2025_04_14_1744645095_S,2,0.002311,8646,N
2025_04_14_1744645095_S,3,0.016767,8070,N
2025_04_14_1744645095_S,4,0.442928,8163,N
2025_04_14_1744645095_S,5,0.117071,8216,N
2025_04_14_1744645095_S,6,0.464762,8294,N
2025_04_14_1744645095_S,7,0.214910,9772,N
2025_04_14_1744645095_S,8,0.894965,8478,N
2025_04_14_1744645095_S,9,0.638959,8548,N
2025_04_14_1744645095_S,10,0.007657,8627,N
2025_04_14_1744645095_S,11,0.000883,8653,N
2025_04_14_1744645095_S,12,0.080705,9437,N
2025_04_14_1744645095_S,13,0.022917,8859,N
2025_04_14_1744645095_S,14,0.015733,8938,N
2025_04_14_1744645095_S,15,0.051807,9011,N
2025_04_14_1744645095_S,16,0.125746,9097,N
2025_04_14_1744645095_S,17,0.039470,9863,N
2025_04_14_1744645095_S,18,0.028398,9299,N
2025_04_14_1744645095_S,19,0.140297,9340,N
2025_04_14_1744645095_S,20,0.392447,9399,N
2025_04_14_1744645095_S,21,0.247421,9475,N
2025_04_14_1744645095_S,22,NaN,12337,Y
2025_04_14_1744645095_S,23,0.767518,9505,N
2025_04_14_1744645095_S,24,0.811473,9501,N
2025_04_14_1744658580_S,0,0.004722,5727,N
2025_04_14_1744658580_S,1,0.001729,7883,N
2025_04_14_1744658580_S,2,0.052979,7951,N
2025_04_14_1744658580_S,3,0.711147,8695,N
2025_04_14_1744658580_S,4,0.941020,8123,N
2025_04_14_1744658580_S,5,0.167434,8186,N
2025_04_14_1744658580_S,6,0.829448,8252,N
2025_04_14_1744658580_S,7,0.010091,8308,N
2025_04_14_1744658580_S,8,0.008097,9793,N
2025_04_14_1744658580_S,9,0.000874,8493,N
2025_04_14_1744658580_S,10,0.000669,8561,N
2025_04_14_1744658580_S,11,0.018164,8636,N
2025_04_14_1744658580_S,12,0.760019,8715,N
2025_04_14_1744658580_S,13,0.017412,9479,N
2025_04_14_1744658580_S,14,0.077480,8895,N
2025_04_14_1744658580_S,15,0.040145,8954,N
2025_04_14_1744658580_S,16,0.087677,9001,N
2025_04_14_1744658580_S,17,0.788002,9078,N
2025_04_14_1744658580_S,18,0.155801,9856,N
