**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,r_h1,r_h2,delta,abs_delta,sign_flip,n_h1,n_h2
5s,z_high_w,z_low_w,DOWN_CHOPPY,0.7250400892408205,0.7588649916780709,0.03382490243725034,0.03382490243725034,False,1716,1272
5s,z_high_w,z_low_w,FLAT_SMOOTH,0.7168643654789373,0.744661199050243,0.02779683357130569,0.02779683357130569,False,5717,4176
5s,z_high_w,z_low_w,FLAT_CHOPPY,0.7399135393172006,0.7443461313367781,0.004432592019577464,0.004432592019577464,False,8736,9579
5s,z_high_w,SE_high_w,UP_SMOOTH,-0.037471998133130215,0.0007614762552891864,0.038233474388419404,0.038233474388419404,False,3324,3822
5s,z_high_w,SE_high_w,UP_CHOPPY,0.0021986942983035925,-0.018183062179536188,-0.02038175647783978,0.02038175647783978,False,996,2928
5s,z_high_w,SE_high_w,DOWN_SMOOTH,0.015202844516489147,-0.006079519754420631,-0.02128236427090978,0.02128236427090978,False,2778,1884
5s,z_high_w,SE_high_w,DOWN_CHOPPY,0.017685345375648462,-0.041414804911330524,-0.059100150286978986,0.059100150286978986,False,1716,1272
5s,z_high_w,SE_high_w,FLAT_SMOOTH,-0.006839630254214453,-0.009031143168683413,-0.0021915129144689603,0.0021915129144689603,False,5717,4176
5s,z_high_w,SE_high_w,FLAT_CHOPPY,-0.0022128697704619695,-0.0048721509810232145,-0.002659281210561245,0.002659281210561245,False,8736,9579
5s,z_high_w,SE_low_w,UP_SMOOTH,-0.044999014787150085,-0.011725686825994461,0.033273327961155626,0.033273327961155626,False,3324,3822
5s,z_high_w,SE_low_w,UP_CHOPPY,0.004311143098644428,-0.02358135634710946,-0.027892499445753886,0.027892499445753886,False,996,2928
5s,z_high_w,SE_low_w,DOWN_SMOOTH,0.010888344720675992,0.0036930659377204644,-0.007195278782955528,0.007195278782955528,False,2778,1884
5s,z_high_w,SE_low_w,DOWN_CHOPPY,0.021623339480671723,-0.044620884465365544,-0.06624422394603727,0.06624422394603727,False,1716,1272
5s,z_high_w,SE_low_w,FLAT_SMOOTH,-0.013037631295190593,-0.006852286900775983,0.00618534439441461,0.00618534439441461,False,5717,4176
5s,z_high_w,SE_low_w,FLAT_CHOPPY,-0.0007719113884579439,-0.001865274188961381,-0.001093362800503437,0.001093362800503437,False,8736,9579
5s,z_high_w,hurst_w,UP_SMOOTH,0.02753604114969241,0.006784512668992835,-0.020751528480699576,0.020751528480699576,False,3324,3822
5s,z_high_w,hurst_w,UP_CHOPPY,-0.0862565702622893,-0.007275767663763068,0.07898080259852625,0.07898080259852625,False,996,2928
5s,z_high_w,hurst_w,DOWN_SMOOTH,0.02582171977400873,-0.014033751202960878,-0.039855470976969606,0.039855470976969606,False,2778,1884
5s,z_high_w,hurst_w,DOWN_CHOPPY,-0.01602359899484123,-0.04139860078239803,-0.0253750017875568,0.0253750017875568,False,1716,1272
5s,z_high_w,hurst_w,FLAT_SMOOTH,0.01286254500269257,-0.010574690655812409,-0.02343723565850498,0.02343723565850498,False,5717,4176
5s,z_high_w,hurst_w,FLAT_CHOPPY,0.012475423424891257,0.003303649717275453,-0.009171773707615804,0.009171773707615804,False,8736,9579
5s,z_high_w,reversion_prob_w,UP_SMOOTH,-0.05402561397153927,-0.09785147463088605,-0.04382586065934677,0.04382586065934677,False,3324,3822
5s,z_high_w,reversion_prob_w,UP_CHOPPY,-0.11282348985372691,-0.13159988945953707,-0.018776399605810165,0.018776399605810165,False,996,2928
5s,z_high_w,reversion_prob_w,DOWN_SMOOTH,-0.06361576157168955,-0.06517458479392126,-0.001558823222231706,0.001558823222231706,False,2778,1884
5s,z_high_w,reversion_prob_w,DOWN_CHOPPY,-0.05581009584035683,-0.0034288840540886477,0.05238121178626818,0.05238121178626818,False,1716,1272
5s,z_high_w,reversion_prob_w,FLAT_SMOOTH,-0.06713332344369274,-0.07225180268506498,-0.005118479241372237,0.005118479241372237,False,5717,4176
5s,z_high_w,reversion_prob_w,FLAT_CHOPPY,-0.062176622812664464,-0.10404215163921922,-0.041865528826554754,0.041865528826554754,False,8736,9579
5s,z_high_w,swing_noise_w,UP_SMOOTH,-0.02237998426535769,0.006956054839209626,0.029336039104567314,0.029336039104567314,False,3324,3822
5s,z_high_w,swing_noise_w,UP_CHOPPY,-9.83581212258665e-07,-0.025214620461607162,-0.025213636880394904,0.025213636880394904,False,996,2928
5s,z_high_w,swing_noise_w,DOWN_SMOOTH,0.028135357408752996,-0.024309776475014463,-0.05244513388376746,0.05244513388376746,False,2778,1884
5s,z_high_w,swing_noise_w,DOWN_CHOPPY,0.04461937902098683,-0.04523319771819382,-0.08985257673918065,0.08985257673918065,False,1716,1272
5s,z_high_w,swing_noise_w,FLAT_SMOOTH,-0.00525745153449299,-0.010357768182787474,-0.005100316648294485,0.005100316648294485,False,5717,4176
5s,z_high_w,swing_noise_w,FLAT_CHOPPY,0.014552203879948562,-0.01298864236354014,-0.027540846243488702,0.027540846243488702,False,8736,9579
5s,z_low_w,SE_high_w,UP_SMOOTH,-0.008578063311222996,0.03235275656478655,0.04093081987600954,0.04093081987600954,False,3324,3822
5s,z_low_w,SE_high_w,UP_CHOPPY,0.02273012913242573,0.02804737483894762,0.005317245706521891,0.005317245706521891,False,996,2928
5s,z_low_w,SE_high_w,DOWN_SMOOTH,0.04380623763262211,0.03819847815122706,-0.005607759481395053,0.005607759481395053,False,2778,1884
5s,z_low_w,SE_high_w,DOWN_CHOPPY,0.08013401828564419,0.008354902159153481,-0.07177911612649071,0.07177911612649071,False,1716,1272
5s,z_low_w,SE_high_w,FLAT_SMOOTH,0.035055867511696086,0.027651575818073256,-0.00740429169362283,0.00740429169362283,False,5717,4176
5s,z_low_w,SE_high_w,FLAT_CHOPPY,0.03576491229154472,0.01892181725165556,-0.01684309503988916,0.01684309503988916,False,8736,9579
5s,z_low_w,SE_low_w,UP_SMOOTH,-0.021777027640928634,0.01634927299172212,0.03812630063265075,0.03812630063265075,False,3324,3822
5s,z_low_w,SE_low_w,UP_CHOPPY,0.016072153453573067,0.012180117886025467,-0.0038920355675475995,0.0038920355675475995,False,996,2928
5s,z_low_w,SE_low_w,DOWN_SMOOTH,0.03081962318648104,0.046424009197395845,0.015604386010914805,0.015604386010914805,False,2778,1884
5s,z_low_w,SE_low_w,DOWN_CHOPPY,0.07199694225234307,0.009174707888056745,-0.06282223436428633,0.06282223436428633,False,1716,1272
5s,z_low_w,SE_low_w,FLAT_SMOOTH,0.02843994953763916,0.020903985364256455,-0.007535964173382707,0.007535964173382707,False,5717,4176
5s,z_low_w,SE_low_w,FLAT_CHOPPY,0.02232757730495655,0.01890719946470601,-0.0034203778402505415,0.0034203778402505415,False,8736,9579
5s,z_low_w,hurst_w,UP_SMOOTH,0.041729323883573706,-0.012796828374794953,-0.05452615225836866,0.05452615225836866,False,3324,3822
5s,z_low_w,hurst_w,UP_CHOPPY,-0.11318445367568726,0.0013364935218690868,0.11452094719755634,0.11452094719755634,False,996,2928
5s,z_low_w,hurst_w,DOWN_SMOOTH,0.005599724827602508,-0.024507528705495454,-0.030107253533097962,0.030107253533097962,False,2778,1884
5s,z_low_w,hurst_w,DOWN_CHOPPY,-0.0017820498000907937,-0.015920495083324996,-0.014138445283234203,0.014138445283234203,False,1716,1272
5s,z_low_w,hurst_w,FLAT_SMOOTH,0.01564770965899416,-0.008485332826593773,-0.02413304248558793,0.02413304248558793,False,5717,4176
5s,z_low_w,hurst_w,FLAT_CHOPPY,0.0207401458479293,-0.004295318946275536,-0.025035464794204838,0.025035464794204838,False,8736,9579
5s,z_low_w,reversion_prob_w,UP_SMOOTH,0.12906447837149657,0.09454441983429439,-0.03452005853720218,0.03452005853720218,False,3324,3822
5s,z_low_w,reversion_prob_w,UP_CHOPPY,0.09934111552225014,0.07941659508406618,-0.019924520438183962,0.019924520438183962,False,996,2928
5s,z_low_w,reversion_prob_w,DOWN_SMOOTH,0.12308923339288078,0.16633356990864614,0.04324433651576537,0.04324433651576537,False,2778,1884
5s,z_low_w,reversion_prob_w,DOWN_CHOPPY,0.13960264161709593,0.15874864192680196,0.019146000309706035,0.019146000309706035,False,1716,1272
5s,z_low_w,reversion_prob_w,FLAT_SMOOTH,0.12305988003048153,0.12932625699429146,0.006266376963809925,0.006266376963809925,False,5717,4176
5s,z_low_w,reversion_prob_w,FLAT_CHOPPY,0.1240535343763406,0.09034077904922608,-0.03371275532711453,0.03371275532711453,False,8736,9579
5s,z_low_w,swing_noise_w,UP_SMOOTH,-0.009847728799851003,0.007373998530448225,0.017221727330299228,0.017221727330299228,False,3324,3822
5s,z_low_w,swing_noise_w,UP_CHOPPY,-0.007014426896893989,-0.003104822128958727,0.003909604767935261,0.003909604767935261,False,996,2928
5s,z_low_w,swing_noise_w,DOWN_SMOOTH,0.016604601728882475,-0.02732117291976301,-0.043925774648645485,0.043925774648645485,False,2778,1884
5s,z_low_w,swing_noise_w,DOWN_CHOPPY,0.050687782870559354,-0.020488409238350356,-0.07117619210890971,0.07117619210890971,False,1716,1272
5s,z_low_w,swing_noise_w,FLAT_SMOOTH,0.005057467043618325,-0.011996479987764305,-0.01705394703138263,0.01705394703138263,False,5717,4176
5s,z_low_w,swing_noise_w,FLAT_CHOPPY,0.017026498820256333,-0.0164711871759377,-0.03349768599619403,0.03349768599619403,False,8736,9579
5s,SE_high_w,SE_low_w,UP_SMOOTH,0.9032074076451833,0.8615973777409288,-0.04161002990425444,0.04161002990425444,False,3324,3822
5s,SE_high_w,SE_low_w,UP_CHOPPY,0.9384967543790782,0.8317615623359368,-0.10673519204314141,0.10673519204314141,False,996,2928
5s,SE_high_w,SE_low_w,DOWN_SMOOTH,0.9180811659316306,0.8328189466738847,-0.08526221925774591,0.08526221925774591,False,2778,1884
5s,SE_high_w,SE_low_w,DOWN_CHOPPY,0.8764389463778773,0.8241310824376608,-0.05230786394021658,0.05230786394021658,False,1716,1272
5s,SE_high_w,SE_low_w,FLAT_SMOOTH,0.8585769775083619,0.8221284963812869,-0.036448481127074994,0.036448481127074994,False,5717,4176
5s,SE_high_w,SE_low_w,FLAT_CHOPPY,0.885476295085003,0.8884052225735243,0.002928927488521249,0.002928927488521249,False,8736,9579
5s,SE_high_w,hurst_w,UP_SMOOTH,-0.0019374823140925232,-0.008030335833921647,-0.006092853519829123,0.006092853519829123,False,3324,3822
5s,SE_high_w,hurst_w,UP_CHOPPY,-0.014920242337806948,-0.055515991367272116,-0.04059574902946517,0.04059574902946517,False,996,2928
5s,SE_high_w,hurst_w,DOWN_SMOOTH,-0.020330445232551283,-0.0968641393556474,-0.07653369412309612,0.07653369412309612,False,2778,1884
5s,SE_high_w,hurst_w,DOWN_CHOPPY,-0.08073272920459575,-0.016014058702105777,0.06471867050248997,0.06471867050248997,False,1716,1272
5s,SE_high_w,hurst_w,FLAT_SMOOTH,-0.055136924200600186,-0.04690036463599952,0.00823655956460067,0.00823655956460067,False,5717,4176
5s,SE_high_w,hurst_w,FLAT_CHOPPY,-0.0410688129202444,-0.04623272876671333,-0.005163915846468935,0.005163915846468935,False,8736,9579
5s,SE_high_w,reversion_prob_w,UP_SMOOTH,-0.038924335662917114,-0.04466644748872018,-0.005742111825803066,0.005742111825803066,False,3324,3822
5s,SE_high_w,reversion_prob_w,UP_CHOPPY,0.021442051419928644,-0.01305696333728656,-0.0344990147572152,0.0344990147572152,False,996,2928
5s,SE_high_w,reversion_prob_w,DOWN_SMOOTH,-0.0068323636909644195,0.05056292868282481,0.05739529237378923,0.05739529237378923,False,2778,1884
5s,SE_high_w,reversion_prob_w,DOWN_CHOPPY,-0.004088393152776585,0.010480177340837855,0.01456857049361444,0.01456857049361444,False,1716,1272
5s,SE_high_w,reversion_prob_w,FLAT_SMOOTH,-0.005066242719663757,0.021084854297407158,0.026151097017070916,0.026151097017070916,False,5717,4176
5s,SE_high_w,reversion_prob_w,FLAT_CHOPPY,0.010177435456378402,-0.017666452616747153,-0.027843888073125555,0.027843888073125555,False,8736,9579
5s,SE_high_w,swing_noise_w,UP_SMOOTH,0.8105427929611689,0.7485241793758776,-0.06201861358529137,0.06201861358529137,False,3324,3822
5s,SE_high_w,swing_noise_w,UP_CHOPPY,0.8564610399505103,0.6998939953951028,-0.1565670445554075,0.1565670445554075,False,996,2928
5s,SE_high_w,swing_noise_w,DOWN_SMOOTH,0.7876696307761856,0.6860070475677897,-0.10166258320839583,0.10166258320839583,False,2778,1884
5s,SE_high_w,swing_noise_w,DOWN_CHOPPY,0.6972456055301195,0.6573791679531793,-0.039866437576940195,0.039866437576940195,False,1716,1272
5s,SE_high_w,swing_noise_w,FLAT_SMOOTH,0.7280290062014698,0.667579437607596,-0.06044956859387385,0.06044956859387385,False,5717,4176
5s,SE_high_w,swing_noise_w,FLAT_CHOPPY,0.7573658978549068,0.7302687266464644,-0.02709717120844246,0.02709717120844246,False,8736,9579
5s,SE_low_w,hurst_w,UP_SMOOTH,0.0008885120692494936,-0.006425314551946914,-0.0073138266211964075,0.0073138266211964075,False,3324,3822
5s,SE_low_w,hurst_w,UP_CHOPPY,-0.008883784643158048,-0.05437462679226924,-0.04549084214911119,0.04549084214911119,False,996,2928
5s,SE_low_w,hurst_w,DOWN_SMOOTH,-0.024536501352584478,-0.07910763000779895,-0.054571128655214476,0.054571128655214476,False,2778,1884
5s,SE_low_w,hurst_w,DOWN_CHOPPY,-0.06363495925265344,-0.015333306003157693,0.04830165324949575,0.04830165324949575,False,1716,1272
5s,SE_low_w,hurst_w,FLAT_SMOOTH,-0.05321777562999962,-0.027955667657438954,0.025262107972560663,0.025262107972560663,False,5717,4176
5s,SE_low_w,hurst_w,FLAT_CHOPPY,-0.0473470263331982,-0.033046538990471226,0.014300487342726972,0.014300487342726972,False,8736,9579
5s,SE_low_w,reversion_prob_w,UP_SMOOTH,-0.03354236729028926,-0.04796935198619646,-0.014426984695907197,0.014426984695907197,False,3324,3822
5s,SE_low_w,reversion_prob_w,UP_CHOPPY,0.003329809849346791,-0.006311741322063979,-0.00964155117141077,0.00964155117141077,False,996,2928
5s,SE_low_w,reversion_prob_w,DOWN_SMOOTH,-0.02828601745114451,0.03006993097825589,0.0583559484294004,0.0583559484294004,False,2778,1884
5s,SE_low_w,reversion_prob_w,DOWN_CHOPPY,-0.00773048030591395,-0.0005512185934206458,0.007179261712493304,0.007179261712493304,False,1716,1272
5s,SE_low_w,reversion_prob_w,FLAT_SMOOTH,-0.011072294225603399,-0.003396543363560589,0.00767575086204281,0.00767575086204281,False,5717,4176
5s,SE_low_w,reversion_prob_w,FLAT_CHOPPY,-0.016764407080742585,-0.017346283242104587,-0.0005818761613620022,0.0005818761613620022,False,8736,9579
5s,SE_low_w,swing_noise_w,UP_SMOOTH,0.8092825631238969,0.7357106601387373,-0.07357190298515959,0.07357190298515959,False,3324,3822
5s,SE_low_w,swing_noise_w,UP_CHOPPY,0.8203927466229369,0.6984629366909842,-0.12192980993195268,0.12192980993195268,False,996,2928
5s,SE_low_w,swing_noise_w,DOWN_SMOOTH,0.7813996171205895,0.66233357496428,-0.11906604215630945,0.11906604215630945,False,2778,1884
5s,SE_low_w,swing_noise_w,DOWN_CHOPPY,0.7129082778136605,0.6516210160690731,-0.06128726174458743,0.06128726174458743,False,1716,1272
5s,SE_low_w,swing_noise_w,FLAT_SMOOTH,0.7138061748167809,0.679831132562505,-0.03397504225427583,0.03397504225427583,False,5717,4176
5s,SE_low_w,swing_noise_w,FLAT_CHOPPY,0.7481006794301873,0.7255008180127239,-0.022599861417463396,0.022599861417463396,False,8736,9579
5s,hurst_w,reversion_prob_w,UP_SMOOTH,0.0878647537263848,0.05130029765881092,-0.036564456067573886,0.036564456067573886,False,3324,3822
5s,hurst_w,reversion_prob_w,UP_CHOPPY,0.05121233083088988,0.0864784485083911,0.03526611767750123,0.03526611767750123,False,996,2928
5s,hurst_w,reversion_prob_w,DOWN_SMOOTH,0.08926234813115452,0.04383392878204056,-0.045428419349113965,0.045428419349113965,False,2778,1884
5s,hurst_w,reversion_prob_w,DOWN_CHOPPY,0.1016410258538098,0.1418535818601995,0.040212556006389705,0.040212556006389705,False,1716,1272
5s,hurst_w,reversion_prob_w,FLAT_SMOOTH,0.07262467838376672,0.0698022467595998,-0.0028224316241669267,0.0028224316241669267,False,5717,4176
5s,hurst_w,reversion_prob_w,FLAT_CHOPPY,0.06107176757063317,0.07808601528537618,0.017014247714743004,0.017014247714743004,False,8736,9579
5s,hurst_w,swing_noise_w,UP_SMOOTH,0.14926273588639388,0.19815157581834145,0.048888839931947564,0.048888839931947564,False,3324,3822
5s,hurst_w,swing_noise_w,UP_CHOPPY,0.1287063055917638,0.2156400754633311,0.08693376987156731,0.08693376987156731,False,996,2928
5s,hurst_w,swing_noise_w,DOWN_SMOOTH,0.18612799682563927,0.20475881173852634,0.018630814912887067,0.018630814912887067,False,2778,1884
5s,hurst_w,swing_noise_w,DOWN_CHOPPY,0.17688318618060322,0.2608484633470619,0.08396527716645868,0.08396527716645868,False,1716,1272
5s,hurst_w,swing_noise_w,FLAT_SMOOTH,0.16686223275871073,0.2268523245629363,0.05999009180422557,0.05999009180422557,False,5717,4176
5s,hurst_w,swing_noise_w,FLAT_CHOPPY,0.15911344144134337,0.17116611600817688,0.01205267456683351,0.01205267456683351,False,8736,9579
5s,reversion_prob_w,swing_noise_w,UP_SMOOTH,-0.029103618954038245,-0.02616773840117952,0.002935880552858726,0.002935880552858726,False,3324,3822
5s,reversion_prob_w,swing_noise_w,UP_CHOPPY,0.0016964474363059083,0.017699217388076387,0.01600276995177048,0.01600276995177048,False,996,2928
5s,reversion_prob_w,swing_noise_w,DOWN_SMOOTH,-0.02618373575391047,0.020967868217025717,0.047151603970936186,0.047151603970936186,False,2778,1884
5s,reversion_prob_w,swing_noise_w,DOWN_CHOPPY,0.01795712667272102,-0.008854557504051777,-0.0268116841767728,0.0268116841767728,False,1716,1272
5s,reversion_prob_w,swing_noise_w,FLAT_SMOOTH,-0.01205378440888672,0.007052383152763325,0.019106167561650046,0.019106167561650046,False,5717,4176
5s,reversion_prob_w,swing_noise_w,FLAT_CHOPPY,-0.010666338155894083,-0.006276438308070622,0.004389899847823462,0.004389899847823462,False,8736,9579
1m,price_velocity_1b,price_accel_1b,UP_SMOOTH,0.7560398704421402,0.7125570240212983,-0.04348284642084188,0.04348284642084188,False,3324,3822
1m,price_velocity_1b,price_accel_1b,UP_CHOPPY,0.6993669760557182,0.7112889807858201,0.011922004730101965,0.011922004730101965,False,996,2928
1m,price_velocity_1b,price_accel_1b,DOWN_SMOOTH,0.7158967154412865,0.6762765870409047,-0.03962012840038187,0.03962012840038187,False,2778,1884
1m,price_velocity_1b,price_accel_1b,DOWN_CHOPPY,0.6806064854948856,0.7282441880774233,0.047637702582537744,0.047637702582537744,False,1716,1272
1m,price_velocity_1b,price_accel_1b,FLAT_SMOOTH,0.6808394255285154,0.7106890725186533,0.029849646990137924,0.029849646990137924,False,5717,4176
1m,price_velocity_1b,price_accel_1b,FLAT_CHOPPY,0.6598376086532849,0.7030982296297071,0.04326062097642225,0.04326062097642225,False,8736,9579
1m,price_velocity_1b,vol_velocity_1b,UP_SMOOTH,0.10944205301492711,-0.0013747806622988004,-0.11081683367722592,0.11081683367722592,False,3324,3822
1m,price_velocity_1b,vol_velocity_1b,UP_CHOPPY,-0.07551272559715734,-0.08980746959335033,-0.014294743996192988,0.014294743996192988,False,996,2928
1m,price_velocity_1b,vol_velocity_1b,DOWN_SMOOTH,-0.11166714775405556,-0.046226831791198436,0.06544031596285713,0.06544031596285713,False,2778,1884
1m,price_velocity_1b,vol_velocity_1b,DOWN_CHOPPY,-0.1264891278126691,-0.044567797066983356,0.08192133074568575,0.08192133074568575,False,1716,1272
1m,price_velocity_1b,vol_velocity_1b,FLAT_SMOOTH,-0.03237896208644871,-0.15263134760848593,-0.12025238552203722,0.12025238552203722,False,5717,4176
1m,price_velocity_1b,vol_velocity_1b,FLAT_CHOPPY,-0.025519827855794496,-0.044919106229380924,-0.019399278373586428,0.019399278373586428,False,8736,9579
1m,price_velocity_1b,vol_accel_1b,UP_SMOOTH,0.018442660172380023,-0.0006686940740411489,-0.019111354246421172,0.019111354246421172,False,3324,3822
1m,price_velocity_1b,vol_accel_1b,UP_CHOPPY,-0.01602530532023913,-0.06787799657386584,-0.05185269125362671,0.05185269125362671,False,996,2928
1m,price_velocity_1b,vol_accel_1b,DOWN_SMOOTH,-0.06295668386668474,-0.0962417841107108,-0.03328510024402606,0.03328510024402606,False,2778,1884
1m,price_velocity_1b,vol_accel_1b,DOWN_CHOPPY,-0.04831159117849274,-0.026302502101551183,0.02200908907694156,0.02200908907694156,False,1716,1272
1m,price_velocity_1b,vol_accel_1b,FLAT_SMOOTH,-0.024485824345320217,-0.0880979584053523,-0.06361213406003208,0.06361213406003208,False,5717,4176
1m,price_velocity_1b,vol_accel_1b,FLAT_CHOPPY,-0.03058501749933666,-0.011251733563560533,0.01933328393577613,0.01933328393577613,False,8736,9579
1m,price_velocity_1b,bar_range,UP_SMOOTH,0.40844501790513793,0.07967252265897362,-0.3287724952461643,0.3287724952461643,False,3324,3822
1m,price_velocity_1b,bar_range,UP_CHOPPY,-0.3077201042199719,-0.07057364560915326,0.23714645861081868,0.23714645861081868,False,996,2928
1m,price_velocity_1b,bar_range,DOWN_SMOOTH,-0.21156407633310886,-0.11797273073481515,0.09359134559829371,0.09359134559829371,False,2778,1884
1m,price_velocity_1b,bar_range,DOWN_CHOPPY,-0.10824151158332064,-0.15387578412980674,-0.045634272546486096,0.045634272546486096,False,1716,1272
1m,price_velocity_1b,bar_range,FLAT_SMOOTH,-0.021261329083449743,-0.05399198293256401,-0.03273065384911427,0.03273065384911427,False,5717,4176
1m,price_velocity_1b,bar_range,FLAT_CHOPPY,-0.038092213857841783,-0.06910943022835535,-0.031017216370513565,0.031017216370513565,False,8736,9579
1m,price_velocity_1b,body,UP_SMOOTH,0.9985973071526051,0.9890693720506342,-0.009527935101970919,0.009527935101970919,False,3324,3822
