**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

tf,c1,c2,regime_2d,peak_shift,peak_corr,contemp_corr,role,abs_peak
1m,hurst_w,swing_noise_w,UP_CHOPPY,-4,0.139905441829144,0.09737051921953933,X_lags_Y,0.139905441829144
1h,bar_range,z_high_w,FLAT_SMOOTH,12,-0.13990394376254858,0.02552652105456213,X_leads_Y,0.13990394376254858
5m,vol_accel_1b,z_low_w,FLAT_CHOPPY,-1,0.1398427776974255,-0.10869716979291758,X_lags_Y,0.1398427776974255
1h,price_accel_w,price_mean_w,UP_SMOOTH,12,-0.1397852244170715,-0.1335857648317292,X_leads_Y,0.1397852244170715
1m,vol_accel_w,reversion_prob_w,DOWN_SMOOTH,0,-0.13978009562241056,-0.13978009562241056,contemporaneous,0.13978009562241056
5m,vol_accel_1b,z_low_w,FLAT_SMOOTH,-1,0.13971831927183703,-0.09415368014906661,X_lags_Y,0.13971831927183703
1m,price_accel_1b,z_high_w,FLAT_CHOPPY,0,-0.139666686131895,-0.139666686131895,contemporaneous,0.139666686131895
15m,price_accel_1b,z_high_w,UP_SMOOTH,-2,-0.13956876551830413,-0.03077256774275059,X_lags_Y,0.13956876551830413
5m,SE_high_w,reversion_prob_w,DOWN_CHOPPY,1,0.1395600215404504,0.04609548434539367,X_leads_Y,0.1395600215404504
5s,vol_velocity_1b,price_sigma_w,DOWN_CHOPPY,0,0.13951654874054623,0.13951654874054623,contemporaneous,0.13951654874054623
15m,price_sigma_w,z_high_w,UP_SMOOTH,12,-0.1395126819839856,-0.04636919591298171,X_leads_Y,0.1395126819839856
5m,price_velocity_1b,vol_mean_w,DOWN_SMOOTH,8,-0.13941275374839057,-0.06528362840815827,X_leads_Y,0.13941275374839057
1h,price_mean_w,hurst_w,FLAT_CHOPPY,12,-0.13922635017153373,-0.13326922155076087,X_leads_Y,0.13922635017153373
1h,price_sigma_w,hurst_w,DOWN_CHOPPY,-12,-0.13920676522376496,-0.12522165259383555,X_lags_Y,0.13920676522376496
15m,price_accel_1b,price_velocity_w,FLAT_CHOPPY,-4,-0.1391656009640679,0.001191293150761191,X_lags_Y,0.1391656009640679
15m,vol_accel_1b,price_accel_w,DOWN_CHOPPY,0,-0.1391273480250324,-0.1391273480250324,contemporaneous,0.1391273480250324
5m,vol_accel_w,vol_mean_w,DOWN_SMOOTH,-1,-0.13907849076177115,-0.1003866061410626,X_lags_Y,0.13907849076177115
15m,body,swing_noise_w,DOWN_SMOOTH,12,-0.13897519808578027,-0.0878159816203987,X_leads_Y,0.13897519808578027
15m,price_sigma_w,z_se_w,UP_SMOOTH,-12,0.13897228191134262,-0.03425362007639606,X_lags_Y,0.13897228191134262
1h,vol_velocity_w,SE_low_w,FLAT_SMOOTH,-12,-0.13894653759724765,-0.05041217466801511,X_lags_Y,0.13894653759724765
1h,price_sigma_w,z_high_w,UP_CHOPPY,12,-0.13892041264325566,-0.059804276974709816,X_leads_Y,0.13892041264325566
15m,price_accel_1b,reversion_prob_w,DOWN_CHOPPY,0,0.13891525288114587,0.13891525288114587,contemporaneous,0.13891525288114587
5m,price_accel_1b,bar_range,UP_CHOPPY,-1,-0.13889267898200103,0.09528477336405894,X_lags_Y,0.13889267898200103
1m,vol_velocity_w,SE_high_w,FLAT_CHOPPY,-2,-0.13876019482831117,0.09760108063200455,X_lags_Y,0.13876019482831117
15m,SE_high_w,hurst_w,FLAT_CHOPPY,-2,-0.13859651630751865,-0.13737506976214556,X_lags_Y,0.13859651630751865
15m,vol_accel_1b,bar_range,UP_CHOPPY,-4,-0.13856125371383782,0.04644666712248316,X_lags_Y,0.13856125371383782
15m,vol_sigma_w,hurst_w,UP_SMOOTH,8,-0.13855133555028964,-0.13169276154043597,X_leads_Y,0.13855133555028964
1h,price_velocity_w,reversion_prob_w,DOWN_SMOOTH,12,-0.138485983238023,0.025195686827340646,X_leads_Y,0.138485983238023
15m,vol_velocity_1b,vol_mean_w,DOWN_SMOOTH,-4,-0.13842175887803868,-0.11434956235564503,X_lags_Y,0.13842175887803868
1h,vol_sigma_w,reversion_prob_w,DOWN_CHOPPY,12,0.13804787664908594,0.014002831485863256,X_leads_Y,0.13804787664908594
15m,price_accel_1b,z_high_w,FLAT_SMOOTH,-2,-0.1379645070478772,-0.06760455431662514,X_lags_Y,0.1379645070478772
5s,price_velocity_1b,vol_accel_1b,UP_SMOOTH,0,-0.13787175841295685,-0.13787175841295685,contemporaneous,0.13787175841295685
1m,body,price_sigma_w,DOWN_SMOOTH,1,-0.13781875517163394,-0.07976894264742276,X_leads_Y,0.13781875517163394
1m,body,SE_high_w,UP_SMOOTH,2,0.13774161889049416,0.12654042173550933,X_leads_Y,0.13774161889049416
15m,price_sigma_w,reversion_prob_w,UP_SMOOTH,-12,-0.1376323153266873,-0.01671280753257271,X_lags_Y,0.1376323153266873
1m,price_accel_w,price_sigma_w,UP_SMOOTH,-1,-0.13755262983998237,-0.0517275985495545,X_lags_Y,0.13755262983998237
1m,vol_velocity_w,SE_high_w,FLAT_SMOOTH,2,0.13755057023329748,0.0784629661412413,X_leads_Y,0.13755057023329748
1m,price_velocity_1b,price_sigma_w,DOWN_SMOOTH,1,-0.13753944362512657,-0.07986830436658626,X_leads_Y,0.13753944362512657
5m,SE_high_w,hurst_w,DOWN_CHOPPY,0,-0.137503919248701,-0.137503919248701,contemporaneous,0.137503919248701
1h,vol_velocity_1b,SE_high_w,FLAT_CHOPPY,0,-0.1374458208523584,-0.1374458208523584,contemporaneous,0.1374458208523584
1h,vol_accel_1b,vol_sigma_w,UP_SMOOTH,-12,-0.1374329111709031,-0.0827832463215555,X_lags_Y,0.1374329111709031
1m,price_velocity_1b,SE_high_w,UP_SMOOTH,2,0.1373545521608211,0.126869729465935,X_leads_Y,0.1373545521608211
15m,vol_accel_1b,reversion_prob_w,FLAT_SMOOTH,-4,0.13732593866294313,-0.09481191620060246,X_lags_Y,0.13732593866294313
1m,price_accel_1b,price_sigma_w,DOWN_SMOOTH,1,-0.1370569029649339,-0.08767876226333911,X_leads_Y,0.1370569029649339
5m,body,swing_noise_w,DOWN_SMOOTH,12,-0.13703426595765222,-0.06664706505556972,X_leads_Y,0.13703426595765222
5m,hurst_w,swing_noise_w,DOWN_SMOOTH,-4,0.13697298268587105,0.12652714411952953,X_lags_Y,0.13697298268587105
15m,SE_high_w,hurst_w,UP_CHOPPY,0,-0.13697135844036512,-0.13697135844036512,contemporaneous,0.13697135844036512
15m,price_velocity_w,vol_velocity_w,FLAT_CHOPPY,0,-0.13690067920553833,-0.13690067920553833,contemporaneous,0.13690067920553833
15m,body,reversion_prob_w,FLAT_SMOOTH,0,0.13682293995634312,0.13682293995634312,contemporaneous,0.13682293995634312
5m,vol_sigma_w,vwap_w,FLAT_SMOOTH,4,-0.13682197652157765,-0.13619525217205325,X_leads_Y,0.13682197652157765
1m,vol_mean_w,vwap_w,DOWN_SMOOTH,12,-0.1367562656197404,-0.12417949196595018,X_leads_Y,0.1367562656197404
1m,vol_mean_w,hurst_w,DOWN_SMOOTH,8,0.13675143089902086,0.10251762700659343,X_leads_Y,0.13675143089902086
1m,price_mean_w,vol_mean_w,DOWN_SMOOTH,-12,-0.13670023119443603,-0.12378516708823777,X_lags_Y,0.13670023119443603
15m,price_accel_w,vol_velocity_w,DOWN_CHOPPY,0,-0.13668116552653872,-0.13668116552653872,contemporaneous,0.13668116552653872
1h,vol_velocity_1b,SE_low_w,UP_SMOOTH,0,-0.13658368668265566,-0.13658368668265566,contemporaneous,0.13658368668265566
1h,vol_mean_w,z_low_w,UP_SMOOTH,-12,0.13652584229149795,0.049527575578412836,X_lags_Y,0.13652584229149795
1m,vol_velocity_w,SE_high_w,UP_CHOPPY,2,0.13652011734427744,0.11951663244168957,X_leads_Y,0.13652011734427744
5m,price_mean_w,vol_sigma_w,FLAT_SMOOTH,-4,-0.13651608672273743,-0.13559610244115444,X_lags_Y,0.13651608672273743
5m,price_velocity_1b,reversion_prob_w,DOWN_SMOOTH,0,0.13649619197013768,0.13649619197013768,contemporaneous,0.13649619197013768
1m,vol_velocity_w,swing_noise_w,DOWN_SMOOTH,4,0.13638578753675712,0.006385232321110972,X_leads_Y,0.13638578753675712
1h,body,vol_velocity_w,DOWN_CHOPPY,0,-0.13638302711364583,-0.13638302711364583,contemporaneous,0.13638302711364583
1m,vol_velocity_w,swing_noise_w,FLAT_CHOPPY,-2,-0.13632658401551176,-0.014526324651173254,X_lags_Y,0.13632658401551176
1m,price_mean_w,vol_sigma_w,UP_SMOOTH,12,-0.13624612123002125,-0.1298448956779653,X_leads_Y,0.13624612123002125
15m,vol_accel_w,SE_low_w,UP_CHOPPY,-4,-0.13619448847026155,-0.09564365569802676,X_lags_Y,0.13619448847026155
1m,vol_sigma_w,vwap_w,UP_SMOOTH,-12,-0.13613895939556792,-0.12942272756428644,X_lags_Y,0.13613895939556792
5m,price_velocity_w,SE_high_w,FLAT_CHOPPY,4,-0.13609086321070904,-0.10045312419131393,X_leads_Y,0.13609086321070904
5m,bar_range,z_low_w,DOWN_CHOPPY,0,-0.13608636210415767,-0.13608636210415767,contemporaneous,0.13608636210415767
15m,price_accel_1b,price_velocity_w,FLAT_SMOOTH,-4,-0.1360608359008389,0.05470106049221982,X_lags_Y,0.1360608359008389
1m,body,SE_low_w,DOWN_SMOOTH,1,-0.13602010830507177,-0.08275274169714328,X_leads_Y,0.13602010830507177
5s,price_velocity_1b,SE_high_w,UP_CHOPPY,-4,-0.13597402669992953,0.004935348997592059,X_lags_Y,0.13597402669992953
15m,vol_velocity_w,z_se_w,UP_SMOOTH,-12,0.13597214018494258,0.12870245862380975,X_lags_Y,0.13597214018494258
5s,vol_accel_w,price_sigma_w,DOWN_CHOPPY,0,0.1359646496996337,0.1359646496996337,contemporaneous,0.1359646496996337
15m,vol_velocity_w,z_low_w,UP_CHOPPY,12,0.13586613135307213,0.00487104722437427,X_leads_Y,0.13586613135307213
1h,vol_sigma_w,vwap_w,UP_SMOOTH,-12,-0.13584891427337592,-0.13066619924167894,X_lags_Y,0.13584891427337592
5s,bar_range,body,UP_CHOPPY,-1,-0.13582795861487293,-0.10109734034072268,X_lags_Y,0.13582795861487293
1h,vol_accel_w,SE_high_w,UP_CHOPPY,-12,-0.13572472088968926,-0.07209358617047397,X_lags_Y,0.13572472088968926
1h,bar_range,price_velocity_w,FLAT_SMOOTH,12,-0.13572277221560478,-0.12974109411168594,X_leads_Y,0.13572277221560478
15m,price_sigma_w,reversion_prob_w,FLAT_SMOOTH,-12,-0.135720743292593,-0.028345378061904864,X_lags_Y,0.135720743292593
1m,price_accel_1b,price_velocity_w,UP_CHOPPY,-1,0.13566349738945088,0.04147037352346785,X_lags_Y,0.13566349738945088
1h,price_accel_w,vol_accel_w,UP_SMOOTH,0,0.13565738992345905,0.13565738992345905,contemporaneous,0.13565738992345905
15m,SE_low_w,reversion_prob_w,UP_SMOOTH,-8,-0.13562623048468747,0.01763080026704291,X_lags_Y,0.13562623048468747
1m,price_accel_1b,z_high_w,DOWN_SMOOTH,0,-0.1356031328127325,-0.1356031328127325,contemporaneous,0.1356031328127325
1m,price_velocity_1b,SE_low_w,DOWN_SMOOTH,1,-0.13552337337207232,-0.08338057750483188,X_leads_Y,0.13552337337207232
5m,price_mean_w,vol_sigma_w,UP_CHOPPY,4,-0.13551441924409663,-0.1342511382201669,X_leads_Y,0.13551441924409663
5m,vol_sigma_w,vwap_w,UP_CHOPPY,-2,-0.13550716470418075,-0.13445193423717605,X_lags_Y,0.13550716470418075
1h,vol_velocity_1b,z_low_w,UP_SMOOTH,0,-0.13540039790354055,-0.13540039790354055,contemporaneous,0.13540039790354055
5m,price_velocity_w,vol_accel_w,DOWN_SMOOTH,1,0.13537683775631565,0.012488867794536127,X_leads_Y,0.13537683775631565
1h,vol_mean_w,hurst_w,DOWN_SMOOTH,0,0.1353131846087995,0.1353131846087995,contemporaneous,0.1353131846087995
1h,z_low_w,SE_high_w,DOWN_SMOOTH,-12,0.13517972782139015,0.0641439354613052,X_lags_Y,0.13517972782139015
1h,vol_velocity_1b,z_se_w,DOWN_CHOPPY,0,-0.13515861000058862,-0.13515861000058862,contemporaneous,0.13515861000058862
1h,price_accel_w,reversion_prob_w,FLAT_CHOPPY,0,0.1350087570194804,0.1350087570194804,contemporaneous,0.1350087570194804
5s,vol_accel_w,SE_low_w,DOWN_SMOOTH,-1,0.13493065774848964,0.03399955119794401,X_lags_Y,0.13493065774848964
15m,vol_mean_w,hurst_w,UP_SMOOTH,-8,-0.13457513589911904,-0.13096437970004807,X_lags_Y,0.13457513589911904
15m,SE_high_w,hurst_w,UP_SMOOTH,0,-0.13427968144033925,-0.13427968144033925,contemporaneous,0.13427968144033925
15m,SE_high_w,reversion_prob_w,UP_SMOOTH,-8,-0.13421090262527738,-0.04761559729481573,X_lags_Y,0.13421090262527738
15m,price_accel_1b,vol_accel_w,DOWN_CHOPPY,0,-0.13407209438676745,-0.13407209438676745,contemporaneous,0.13407209438676745
15m,body,SE_low_w,DOWN_CHOPPY,8,-0.13398991472408597,-0.13097407003829964,X_leads_Y,0.13398991472408597
5m,price_accel_w,vol_velocity_w,UP_SMOOTH,1,0.133924889611127,0.125587395411098,X_leads_Y,0.133924889611127
5m,price_velocity_1b,price_sigma_w,UP_CHOPPY,2,0.1338968007627409,0.08069827739614892,X_leads_Y,0.1338968007627409
5m,bar_range,z_low_w,FLAT_SMOOTH,0,-0.1338517303736002,-0.1338517303736002,contemporaneous,0.1338517303736002
5m,body,price_sigma_w,UP_CHOPPY,2,0.13383305708599003,0.08048324935156727,X_leads_Y,0.13383305708599003
15m,z_high_w,SE_low_w,DOWN_CHOPPY,-12,0.13381838711034347,-0.02388306610866523,X_lags_Y,0.13381838711034347
15m,bar_range,price_accel_w,DOWN_CHOPPY,0,-0.133752322843646,-0.133752322843646,contemporaneous,0.133752322843646
15m,vol_velocity_1b,vol_mean_w,DOWN_CHOPPY,-4,-0.1337065886655249,-0.1077782132401478,X_lags_Y,0.1337065886655249
5m,vol_velocity_1b,vol_sigma_w,FLAT_SMOOTH,-1,-0.13363848564400677,0.012392441430478168,X_lags_Y,0.13363848564400677
15m,bar_range,z_low_w,FLAT_CHOPPY,0,-0.133628660000376,-0.133628660000376,contemporaneous,0.133628660000376
1h,vol_velocity_w,SE_low_w,DOWN_SMOOTH,12,0.1336190291827003,0.06911560051896619,X_leads_Y,0.1336190291827003
5m,price_accel_w,SE_high_w,DOWN_SMOOTH,-8,0.133499091629575,-0.008994053240095373,X_lags_Y,0.133499091629575
5m,vol_accel_w,vol_mean_w,FLAT_SMOOTH,-1,-0.1330952806314334,-0.09317552432412933,X_lags_Y,0.1330952806314334
15m,vol_accel_w,SE_low_w,DOWN_CHOPPY,-4,-0.13305528369830028,-0.09795868253707826,X_lags_Y,0.13305528369830028
1h,z_se_w,reversion_prob_w,FLAT_CHOPPY,0,0.13303043031591735,0.13303043031591735,contemporaneous,0.13303043031591735
1m,vol_velocity_1b,z_low_w,FLAT_SMOOTH,0,-0.13298518175100402,-0.13298518175100402,contemporaneous,0.13298518175100402
5m,vol_velocity_w,z_se_w,DOWN_SMOOTH,-4,-0.13296985299461211,-0.0751543072857988,X_lags_Y,0.13296985299461211
15m,SE_low_w,hurst_w,FLAT_CHOPPY,-2,-0.13294953105839896,-0.13132219459708636,X_lags_Y,0.13294953105839896
1h,price_accel_w,vol_sigma_w,UP_SMOOTH,12,0.1329494565875908,0.08148654121637058,X_leads_Y,0.1329494565875908
5m,vol_accel_w,z_low_w,FLAT_CHOPPY,0,-0.13294315773333384,-0.13294315773333384,contemporaneous,0.13294315773333384
5m,vol_accel_w,vol_mean_w,DOWN_CHOPPY,-1,-0.13291425856427,-0.09316475774367808,X_lags_Y,0.13291425856427
5m,body,vol_sigma_w,UP_SMOOTH,1,0.13289425986270612,0.11418465033404884,X_leads_Y,0.13289425986270612
15m,z_low_w,SE_high_w,DOWN_CHOPPY,-8,0.13277000719680238,0.10071811916042282,X_lags_Y,0.13277000719680238
1m,vol_velocity_w,SE_low_w,FLAT_SMOOTH,2,0.13274084284246807,0.07581008077978603,X_leads_Y,0.13274084284246807
1h,z_se_w,swing_noise_w,DOWN_SMOOTH,-12,0.13272583875831032,0.068716539935585,X_lags_Y,0.13272583875831032
15m,price_accel_1b,z_high_w,UP_CHOPPY,-2,-0.1325762719624191,-0.05798816778779454,X_lags_Y,0.1325762719624191
5m,bar_range,price_accel_w,UP_CHOPPY,0,0.13228834144536963,0.13228834144536963,contemporaneous,0.13228834144536963
15m,price_sigma_w,reversion_prob_w,FLAT_CHOPPY,-12,-0.13226366575753598,-0.010256411522849996,X_lags_Y,0.13226366575753598
5m,vol_accel_w,vol_mean_w,FLAT_CHOPPY,-1,-0.13224910169042425,-0.09155354279801281,X_lags_Y,0.13224910169042425
15m,vol_sigma_w,z_se_w,DOWN_SMOOTH,12,0.1321906040790732,-0.020431928077761497,X_leads_Y,0.1321906040790732
15m,z_high_w,swing_noise_w,DOWN_CHOPPY,-8,0.13210739534779284,0.07839348087704995,X_lags_Y,0.13210739534779284
1h,vol_velocity_1b,z_high_w,FLAT_CHOPPY,0,0.13196392035588353,0.13196392035588353,contemporaneous,0.13196392035588353
1h,body,SE_low_w,DOWN_CHOPPY,12,-0.1318990742581709,-0.0762875397840178,X_leads_Y,0.1318990742581709
1h,vwap_w,hurst_w,UP_SMOOTH,-12,-0.13177649889542298,-0.1224926535816562,X_lags_Y,0.13177649889542298
15m,z_high_w,reversion_prob_w,DOWN_CHOPPY,-4,0.13173725806253242,0.03515626516715234,X_lags_Y,0.13173725806253242
5m,hurst_w,reversion_prob_w,UP_SMOOTH,-1,0.13159734757287492,0.07509853592367062,X_lags_Y,0.13159734757287492
5m,body,vol_mean_w,UP_SMOOTH,8,0.13156657717442255,0.09834311789835572,X_leads_Y,0.13156657717442255
1m,vol_velocity_w,SE_high_w,DOWN_SMOOTH,2,0.13147224459858997,0.10239470199127668,X_leads_Y,0.13147224459858997
5m,z_high_w,reversion_prob_w,UP_CHOPPY,0,-0.13131530699900115,-0.13131530699900115,contemporaneous,0.13131530699900115
1h,price_accel_1b,vol_velocity_1b,DOWN_CHOPPY,0,-0.13125713630527033,-0.13125713630527033,contemporaneous,0.13125713630527033
1h,vol_accel_w,SE_low_w,DOWN_CHOPPY,-12,-0.1312541484582541,-0.09499286864599957,X_lags_Y,0.1312541484582541
5s,vol_velocity_w,price_sigma_w,FLAT_SMOOTH,0,0.1312354903026619,0.1312354903026619,contemporaneous,0.1312354903026619
5m,vol_velocity_1b,z_high_w,UP_CHOPPY,0,0.1312154386828619,0.1312154386828619,contemporaneous,0.1312154386828619
5s,vol_velocity_1b,SE_low_w,DOWN_SMOOTH,-1,0.13104087544655518,0.04500471153975602,X_lags_Y,0.13104087544655518
15m,price_mean_w,vol_sigma_w,UP_SMOOTH,12,-0.13100642948730737,-0.11358802522299477,X_leads_Y,0.13100642948730737
1h,price_accel_w,vwap_w,UP_SMOOTH,12,-0.13099601319340712,-0.12512413929569569,X_leads_Y,0.13099601319340712
5s,price_velocity_1b,bar_range,UP_CHOPPY,1,-0.1309405443263685,-0.09841312110218199,X_leads_Y,0.1309405443263685
5m,SE_low_w,reversion_prob_w,DOWN_CHOPPY,1,0.13093147653991413,0.00621631166756649,X_leads_Y,0.13093147653991413
15m,price_accel_w,reversion_prob_w,DOWN_CHOPPY,0,0.13087339568194745,0.13087339568194745,contemporaneous,0.13087339568194745
5m,price_velocity_1b,vol_sigma_w,UP_SMOOTH,1,0.13086058440377857,0.11229809328597906,X_leads_Y,0.13086058440377857
1h,z_se_w,SE_high_w,DOWN_CHOPPY,0,0.13057594876863962,0.13057594876863962,contemporaneous,0.13057594876863962
1h,bar_range,z_high_w,FLAT_CHOPPY,12,-0.13055155950209762,0.03157796691378728,X_leads_Y,0.13055155950209762
15m,price_sigma_w,reversion_prob_w,DOWN_CHOPPY,-12,-0.13051780680180705,0.0013574862990168492,X_lags_Y,0.13051780680180705
5m,vol_accel_w,SE_low_w,DOWN_CHOPPY,-2,-0.13048670477809293,-0.03239595222758985,X_lags_Y,0.13048670477809293
1h,price_sigma_w,z_high_w,DOWN_SMOOTH,-12,-0.13044441670017293,-0.050210692276376354,X_lags_Y,0.13044441670017293
1h,z_low_w,SE_low_w,DOWN_CHOPPY,-12,0.13033860287750007,0.05997173623044582,X_lags_Y,0.13033860287750007
15m,vol_velocity_1b,vol_mean_w,UP_CHOPPY,-4,-0.1302878876498816,-0.1043181608482998,X_lags_Y,0.1302878876498816
15m,vol_velocity_1b,vol_mean_w,UP_SMOOTH,-4,-0.13027877517790265,-0.10266354430061195,X_lags_Y,0.13027877517790265
1m,price_velocity_1b,vol_velocity_1b,UP_CHOPPY,8,-0.13021235393273686,-0.06971109557949542,X_leads_Y,0.13021235393273686
1h,price_accel_w,SE_high_w,FLAT_SMOOTH,12,0.13016218996478668,0.11522383156650434,X_leads_Y,0.13016218996478668
1h,vol_velocity_w,SE_high_w,FLAT_CHOPPY,12,0.13002247691929425,0.037365987426836264,X_leads_Y,0.13002247691929425
1h,vol_accel_1b,vol_sigma_w,DOWN_SMOOTH,-12,-0.13001423944473545,-0.09380296773077584,X_lags_Y,0.13001423944473545
15m,bar_range,z_low_w,UP_SMOOTH,4,0.13000254520388538,-0.00274591185714591,X_leads_Y,0.13000254520388538
15m,vol_sigma_w,reversion_prob_w,UP_SMOOTH,-12,-0.12997214689455078,-0.051671374816244044,X_lags_Y,0.12997214689455078
1m,vol_velocity_1b,body,UP_CHOPPY,-8,-0.12990606093722773,-0.06974311084168736,X_lags_Y,0.12990606093722773
5m,price_accel_1b,bar_range,DOWN_CHOPPY,-1,0.12984779491467213,-0.07672855694582481,X_lags_Y,0.12984779491467213
1m,price_velocity_w,price_sigma_w,FLAT_CHOPPY,0,-0.12975272548863803,-0.12975272548863803,contemporaneous,0.12975272548863803
5s,price_accel_1b,bar_range,DOWN_SMOOTH,0,-0.12969013915406674,-0.12969013915406674,contemporaneous,0.12969013915406674
1h,price_mean_w,hurst_w,UP_SMOOTH,-12,-0.1296730639103756,-0.12127538795473215,X_lags_Y,0.1296730639103756
15m,hurst_w,reversion_prob_w,DOWN_SMOOTH,-4,0.12960328956386846,0.08886462940672361,X_lags_Y,0.12960328956386846
5m,price_accel_w,SE_low_w,DOWN_SMOOTH,-8,0.12960240284557406,-0.07677420199317213,X_lags_Y,0.12960240284557406
5m,price_velocity_w,vwap_w,DOWN_SMOOTH,4,0.12958381196805116,0.12507971431620632,X_leads_Y,0.12958381196805116
5s,vol_mean_w,vwap_w,UP_CHOPPY,12,-0.12957579349924817,-0.12443031487058824,X_leads_Y,0.12957579349924817
1h,price_velocity_1b,vwap_w,DOWN_SMOOTH,12,0.12953594658846723,0.12230987334270062,X_leads_Y,0.12953594658846723
5s,price_mean_w,vol_mean_w,UP_CHOPPY,-12,-0.12951723294909936,-0.12438184454699287,X_lags_Y,0.12951723294909936
1m,price_accel_1b,z_low_w,FLAT_CHOPPY,0,-0.12949101672608684,-0.12949101672608684,contemporaneous,0.12949101672608684
1h,vol_sigma_w,z_low_w,FLAT_SMOOTH,12,0.1294275634816987,0.10231627290626094,X_leads_Y,0.1294275634816987
1h,price_velocity_1b,price_sigma_w,DOWN_CHOPPY,12,-0.12931002247058657,-0.05780837303798995,X_leads_Y,0.12931002247058657
1m,vol_velocity_w,SE_low_w,DOWN_SMOOTH,1,0.12905530668853435,0.10152337166527149,X_leads_Y,0.12905530668853435
5m,vol_velocity_1b,z_low_w,UP_SMOOTH,0,-0.12897122999537736,-0.12897122999537736,contemporaneous,0.12897122999537736
5m,vol_accel_w,SE_low_w,UP_SMOOTH,-1,-0.1287715331602552,-0.07515166628488601,X_lags_Y,0.1287715331602552
1h,price_accel_1b,bar_range,FLAT_SMOOTH,-12,0.128735962308226,-0.08584620759140726,X_lags_Y,0.128735962308226
1m,price_sigma_w,reversion_prob_w,UP_SMOOTH,-2,-0.12848503764566427,-0.024291589605419547,X_lags_Y,0.12848503764566427
1m,vol_velocity_1b,z_low_w,FLAT_CHOPPY,0,-0.1283579933288397,-0.1283579933288397,contemporaneous,0.1283579933288397
5m,price_velocity_w,price_mean_w,DOWN_SMOOTH,4,0.1281450890760498,0.12104383442504951,X_leads_Y,0.1281450890760498
1m,price_accel_w,z_low_w,UP_SMOOTH,0,0.12811129338755872,0.12811129338755872,contemporaneous,0.12811129338755872
1h,vol_velocity_1b,price_accel_w,FLAT_CHOPPY,0,-0.1281023381938806,-0.1281023381938806,contemporaneous,0.1281023381938806
15m,vol_accel_w,z_low_w,FLAT_CHOPPY,0,-0.12801368411422226,-0.12801368411422226,contemporaneous,0.12801368411422226
1m,hurst_w,swing_noise_w,UP_SMOOTH,-4,0.12800786162161754,0.08316423495072248,X_lags_Y,0.12800786162161754
1m,price_velocity_w,SE_low_w,FLAT_CHOPPY,1,-0.12795434316411441,-0.12623046929425655,X_leads_Y,0.12795434316411441
15m,vol_accel_w,SE_high_w,UP_CHOPPY,-4,-0.12787658223563117,-0.08408047470651943,X_lags_Y,0.12787658223563117
5m,bar_range,z_low_w,DOWN_SMOOTH,0,-0.1278151965626365,-0.1278151965626365,contemporaneous,0.1278151965626365
15m,vol_accel_1b,z_high_w,DOWN_SMOOTH,0,0.1278086714196573,0.1278086714196573,contemporaneous,0.1278086714196573
15m,price_sigma_w,hurst_w,DOWN_SMOOTH,-12,-0.1276097011109786,-0.09498405168219362,X_lags_Y,0.1276097011109786
